state,is_state,name,date,label,count
ME,TRUE,Maine,2017-02-01,Number of Drug Overdose Deaths,366
ME,TRUE,Maine,2017-03-01,Number of Drug Overdose Deaths,368
ME,TRUE,Maine,2017-04-01,Number of Drug Overdose Deaths,375
ME,TRUE,Maine,2017-05-01,Number of Drug Overdose Deaths,369
ME,TRUE,Maine,2017-06-01,Number of Drug Overdose Deaths,355
ME,TRUE,Maine,2017-07-01,Number of Drug Overdose Deaths,353
ME,TRUE,Maine,2017-08-01,Number of Drug Overdose Deaths,360
ME,TRUE,Maine,2017-09-01,Number of Drug Overdose Deaths,374
ME,TRUE,Maine,2017-10-01,Number of Drug Overdose Deaths,392
ME,TRUE,Maine,2015-01-01,"Opioids (T40.0-T40.4,T40.6)",171
ME,TRUE,Maine,2015-02-01,"Opioids (T40.0-T40.4,T40.6)",181
ME,TRUE,Maine,2015-03-01,"Opioids (T40.0-T40.4,T40.6)",196
ME,TRUE,Maine,2015-04-01,"Opioids (T40.0-T40.4,T40.6)",211
ME,TRUE,Maine,2015-05-01,"Opioids (T40.0-T40.4,T40.6)",208
ME,TRUE,Maine,2015-06-01,"Opioids (T40.0-T40.4,T40.6)",209
ME,TRUE,Maine,2015-07-01,"Opioids (T40.0-T40.4,T40.6)",223
ME,TRUE,Maine,2015-08-01,"Opioids (T40.0-T40.4,T40.6)",219
ME,TRUE,Maine,2015-09-01,"Opioids (T40.0-T40.4,T40.6)",232
ME,TRUE,Maine,2015-10-01,"Opioids (T40.0-T40.4,T40.6)",237
ME,TRUE,Maine,2015-11-01,"Opioids (T40.0-T40.4,T40.6)",241
ME,TRUE,Maine,2015-12-01,"Opioids (T40.0-T40.4,T40.6)",235
ME,TRUE,Maine,2016-01-01,"Opioids (T40.0-T40.4,T40.6)",235
ME,TRUE,Maine,2016-02-01,"Opioids (T40.0-T40.4,T40.6)",232
ME,TRUE,Maine,2016-03-01,"Opioids (T40.0-T40.4,T40.6)",237
ME,TRUE,Maine,2016-04-01,"Opioids (T40.0-T40.4,T40.6)",246
ME,TRUE,Maine,2016-05-01,"Opioids (T40.0-T40.4,T40.6)",257
ME,TRUE,Maine,2016-06-01,"Opioids (T40.0-T40.4,T40.6)",273
ME,TRUE,Maine,2016-07-01,"Opioids (T40.0-T40.4,T40.6)",283
ME,TRUE,Maine,2016-08-01,"Opioids (T40.0-T40.4,T40.6)",291
ME,TRUE,Maine,2016-09-01,"Opioids (T40.0-T40.4,T40.6)",290
ME,TRUE,Maine,2016-10-01,"Opioids (T40.0-T40.4,T40.6)",284
ME,TRUE,Maine,2016-11-01,"Opioids (T40.0-T40.4,T40.6)",288
ME,TRUE,Maine,2016-12-01,"Opioids (T40.0-T40.4,T40.6)",306
ME,TRUE,Maine,2017-01-01,"Opioids (T40.0-T40.4,T40.6)",316
ME,TRUE,Maine,2017-02-01,"Opioids (T40.0-T40.4,T40.6)",315
ME,TRUE,Maine,2017-03-01,"Opioids (T40.0-T40.4,T40.6)",316
ME,TRUE,Maine,2017-04-01,"Opioids (T40.0-T40.4,T40.6)",324
ME,TRUE,Maine,2017-05-01,"Opioids (T40.0-T40.4,T40.6)",319
ME,TRUE,Maine,2017-06-01,"Opioids (T40.0-T40.4,T40.6)",309
ME,TRUE,Maine,2017-07-01,"Opioids (T40.0-T40.4,T40.6)",307
ME,TRUE,Maine,2017-08-01,"Opioids (T40.0-T40.4,T40.6)",311
ME,TRUE,Maine,2017-09-01,"Opioids (T40.0-T40.4,T40.6)",320
ME,TRUE,Maine,2017-10-01,"Opioids (T40.0-T40.4,T40.6)",336
ME,TRUE,Maine,2015-01-01,Percent with drugs specified,99.0610328638
ME,TRUE,Maine,2015-02-01,Percent with drugs specified,99.5412844037
ME,TRUE,Maine,2015-03-01,Percent with drugs specified,99.5652173913
ME,TRUE,Maine,2015-04-01,Percent with drugs specified,99.1769547325
ME,TRUE,Maine,2015-05-01,Percent with drugs specified,99.1631799163
ME,TRUE,Maine,2015-06-01,Percent with drugs specified,99.1596638655
ME,TRUE,Maine,2015-07-01,Percent with drugs specified,99.209486166
ME,TRUE,Maine,2015-08-01,Percent with drugs specified,99.1836734694
ME,TRUE,Maine,2015-09-01,Percent with drugs specified,99.2248062016
ME,TRUE,Maine,2015-10-01,Percent with drugs specified,98.8679245283
ME,TRUE,Maine,2015-11-01,Percent with drugs specified,98.5239852399
ME,TRUE,Maine,2015-12-01,Percent with drugs specified,98.5018726592
ME,TRUE,Maine,2016-01-01,Percent with drugs specified,98.5185185185
ME,TRUE,Maine,2016-02-01,Percent with drugs specified,98.5239852399
ME,TRUE,Maine,2016-03-01,Percent with drugs specified,98.5663082437
ME,TRUE,Maine,2016-04-01,Percent with drugs specified,98.9655172414
ME,TRUE,Maine,2016-05-01,Percent with drugs specified,98.6798679868
ME,TRUE,Maine,2016-06-01,Percent with drugs specified,98.7767584098
ME,TRUE,Maine,2016-07-01,Percent with drugs specified,98.8023952096
ME,TRUE,Maine,2016-08-01,Percent with drugs specified,99.1304347826
ME,TRUE,Maine,2016-09-01,Percent with drugs specified,99.1228070175
ME,TRUE,Maine,2016-10-01,Percent with drugs specified,99.1097922849
ME,TRUE,Maine,2016-11-01,Percent with drugs specified,99.1202346041
ME,TRUE,Maine,2016-12-01,Percent with drugs specified,99.1596638655
ME,TRUE,Maine,2017-01-01,Percent with drugs specified,98.9130434783
ME,TRUE,Maine,2017-02-01,Percent with drugs specified,98.6338797814
ME,TRUE,Maine,2017-03-01,Percent with drugs specified,98.3695652174
ME,TRUE,Maine,2017-04-01,Percent with drugs specified,98.4
ME,TRUE,Maine,2017-05-01,Percent with drugs specified,98.3739837398
ME,TRUE,Maine,2017-06-01,Percent with drugs specified,98.3098591549
ME,TRUE,Maine,2017-07-01,Percent with drugs specified,98.0169971671
ME,TRUE,Maine,2017-08-01,Percent with drugs specified,98.0555555556
ME,TRUE,Maine,2017-09-01,Percent with drugs specified,98.128342246
ME,TRUE,Maine,2017-10-01,Percent with drugs specified,98.4693877551
ME,TRUE,Maine,2015-01-01,Psychostimulants with abuse potential (T43.6),15
ME,TRUE,Maine,2015-02-01,Psychostimulants with abuse potential (T43.6),15
ME,TRUE,Maine,2015-03-01,Psychostimulants with abuse potential (T43.6),17
ME,TRUE,Maine,2015-04-01,Psychostimulants with abuse potential (T43.6),21
ME,TRUE,Maine,2015-05-01,Psychostimulants with abuse potential (T43.6),20
ME,TRUE,Maine,2015-06-01,Psychostimulants with abuse potential (T43.6),22
ME,TRUE,Maine,2015-07-01,Psychostimulants with abuse potential (T43.6),22
ME,TRUE,Maine,2015-08-01,Psychostimulants with abuse potential (T43.6),19
ME,TRUE,Maine,2015-09-01,Psychostimulants with abuse potential (T43.6),19
ME,TRUE,Maine,2015-10-01,Psychostimulants with abuse potential (T43.6),19
ME,TRUE,Maine,2015-11-01,Psychostimulants with abuse potential (T43.6),21
ME,TRUE,Maine,2015-12-01,Psychostimulants with abuse potential (T43.6),22
ME,TRUE,Maine,2016-01-01,Psychostimulants with abuse potential (T43.6),23
ME,TRUE,Maine,2016-02-01,Psychostimulants with abuse potential (T43.6),28
ME,TRUE,Maine,2016-03-01,Psychostimulants with abuse potential (T43.6),25
ME,TRUE,Maine,2016-04-01,Psychostimulants with abuse potential (T43.6),22
ME,TRUE,Maine,2016-05-01,Psychostimulants with abuse potential (T43.6),24
ME,TRUE,Maine,2016-06-01,Psychostimulants with abuse potential (T43.6),26
ME,TRUE,Maine,2016-07-01,Psychostimulants with abuse potential (T43.6),29
ME,TRUE,Maine,2016-08-01,Psychostimulants with abuse potential (T43.6),30
ME,TRUE,Maine,2016-09-01,Psychostimulants with abuse potential (T43.6),31
ME,TRUE,Maine,2016-10-01,Psychostimulants with abuse potential (T43.6),32
ME,TRUE,Maine,2016-11-01,Psychostimulants with abuse potential (T43.6),30
ME,TRUE,Maine,2016-12-01,Psychostimulants with abuse potential (T43.6),31
ME,TRUE,Maine,2017-01-01,Psychostimulants with abuse potential (T43.6),31
ME,TRUE,Maine,2017-02-01,Psychostimulants with abuse potential (T43.6),28
ME,TRUE,Maine,2017-03-01,Psychostimulants with abuse potential (T43.6),32
ME,TRUE,Maine,2017-04-01,Psychostimulants with abuse potential (T43.6),35
ME,TRUE,Maine,2017-05-01,Psychostimulants with abuse potential (T43.6),32
ME,TRUE,Maine,2017-06-01,Psychostimulants with abuse potential (T43.6),31
ME,TRUE,Maine,2017-07-01,Psychostimulants with abuse potential (T43.6),30
ME,TRUE,Maine,2017-08-01,Psychostimulants with abuse potential (T43.6),30
ME,TRUE,Maine,2017-09-01,Psychostimulants with abuse potential (T43.6),35
ME,TRUE,Maine,2017-10-01,Psychostimulants with abuse potential (T43.6),37
ME,TRUE,Maine,2015-01-01,"Synthetic opioids, excl. methadone (T40.4)",59
ME,TRUE,Maine,2015-02-01,"Synthetic opioids, excl. methadone (T40.4)",63
ME,TRUE,Maine,2015-03-01,"Synthetic opioids, excl. methadone (T40.4)",70
ME,TRUE,Maine,2015-04-01,"Synthetic opioids, excl. methadone (T40.4)",81
ME,TRUE,Maine,2015-05-01,"Synthetic opioids, excl. methadone (T40.4)",83
ME,TRUE,Maine,2015-06-01,"Synthetic opioids, excl. methadone (T40.4)",80
ME,TRUE,Maine,2015-07-01,"Synthetic opioids, excl. methadone (T40.4)",89
ME,TRUE,Maine,2015-08-01,"Synthetic opioids, excl. methadone (T40.4)",96
ME,TRUE,Maine,2015-09-01,"Synthetic opioids, excl. methadone (T40.4)",98
ME,TRUE,Maine,2015-10-01,"Synthetic opioids, excl. methadone (T40.4)",107
ME,TRUE,Maine,2015-11-01,"Synthetic opioids, excl. methadone (T40.4)",113
ME,TRUE,Maine,2015-12-01,"Synthetic opioids, excl. methadone (T40.4)",110
ME,TRUE,Maine,2016-01-01,"Synthetic opioids, excl. methadone (T40.4)",111
ME,TRUE,Maine,2016-02-01,"Synthetic opioids, excl. methadone (T40.4)",115
ME,TRUE,Maine,2016-03-01,"Synthetic opioids, excl. methadone (T40.4)",125
ME,TRUE,Maine,2016-04-01,"Synthetic opioids, excl. methadone (T40.4)",131
ME,TRUE,Maine,2016-05-01,"Synthetic opioids, excl. methadone (T40.4)",139
ME,TRUE,Maine,2016-06-01,"Synthetic opioids, excl. methadone (T40.4)",154
ME,TRUE,Maine,2016-07-01,"Synthetic opioids, excl. methadone (T40.4)",164
ME,TRUE,Maine,2016-08-01,"Synthetic opioids, excl. methadone (T40.4)",168
ME,TRUE,Maine,2016-09-01,"Synthetic opioids, excl. methadone (T40.4)",181
ME,TRUE,Maine,2016-10-01,"Synthetic opioids, excl. methadone (T40.4)",175
ME,TRUE,Maine,2016-11-01,"Synthetic opioids, excl. methadone (T40.4)",185
ME,TRUE,Maine,2016-12-01,"Synthetic opioids, excl. methadone (T40.4)",204
ME,TRUE,Maine,2017-01-01,"Synthetic opioids, excl. methadone (T40.4)",212
ME,TRUE,Maine,2017-02-01,"Synthetic opioids, excl. methadone (T40.4)",211
ME,TRUE,Maine,2017-03-01,"Synthetic opioids, excl. methadone (T40.4)",216
ME,TRUE,Maine,2017-04-01,"Synthetic opioids, excl. methadone (T40.4)",232
ME,TRUE,Maine,2017-05-01,"Synthetic opioids, excl. methadone (T40.4)",233
ME,TRUE,Maine,2017-06-01,"Synthetic opioids, excl. methadone (T40.4)",230
ME,TRUE,Maine,2017-07-01,"Synthetic opioids, excl. methadone (T40.4)",228
ME,TRUE,Maine,2017-08-01,"Synthetic opioids, excl. methadone (T40.4)",235
ME,TRUE,Maine,2017-09-01,"Synthetic opioids, excl. methadone (T40.4)",240
ME,TRUE,Maine,2017-10-01,"Synthetic opioids, excl. methadone (T40.4)",255
MD,TRUE,Maryland,2015-01-01,Cocaine (T40.5),109
MD,TRUE,Maryland,2015-02-01,Cocaine (T40.5),117
MD,TRUE,Maryland,2015-03-01,Cocaine (T40.5),119
MD,TRUE,Maryland,2015-04-01,Cocaine (T40.5),119
MD,TRUE,Maryland,2015-05-01,Cocaine (T40.5),121
MD,TRUE,Maryland,2015-06-01,Cocaine (T40.5),122
MD,TRUE,Maryland,2015-07-01,Cocaine (T40.5),131
MD,TRUE,Maryland,2015-08-01,Cocaine (T40.5),139
MD,TRUE,Maryland,2015-09-01,Cocaine (T40.5),144
MD,TRUE,Maryland,2015-10-01,Cocaine (T40.5),150
MD,TRUE,Maryland,2015-11-01,Cocaine (T40.5),143
MD,TRUE,Maryland,2015-12-01,Cocaine (T40.5),145
MD,TRUE,Maryland,2016-01-01,Cocaine (T40.5),154
MD,TRUE,Maryland,2016-02-01,Cocaine (T40.5),164
MD,TRUE,Maryland,2016-03-01,Cocaine (T40.5),171
MD,TRUE,Maryland,2016-04-01,Cocaine (T40.5),179
MD,TRUE,Maryland,2016-05-01,Cocaine (T40.5),199
MD,TRUE,Maryland,2016-06-01,Cocaine (T40.5),221
MD,TRUE,Maryland,2016-07-01,Cocaine (T40.5),237
MD,TRUE,Maryland,2016-08-01,Cocaine (T40.5),243
MD,TRUE,Maryland,2016-09-01,Cocaine (T40.5),259
MD,TRUE,Maryland,2016-10-01,Cocaine (T40.5),275
MD,TRUE,Maryland,2016-11-01,Cocaine (T40.5),298
MD,TRUE,Maryland,2016-12-01,Cocaine (T40.5),316
MD,TRUE,Maryland,2017-01-01,Cocaine (T40.5),329
MD,TRUE,Maryland,2017-02-01,Cocaine (T40.5),335
MD,TRUE,Maryland,2017-03-01,Cocaine (T40.5),346
MD,TRUE,Maryland,2017-04-01,Cocaine (T40.5),380
MD,TRUE,Maryland,2017-05-01,Cocaine (T40.5),388
MD,TRUE,Maryland,2017-06-01,Cocaine (T40.5),404
MD,TRUE,Maryland,2017-07-01,Cocaine (T40.5),410
MD,TRUE,Maryland,2017-08-01,Cocaine (T40.5),434
MD,TRUE,Maryland,2017-09-01,Cocaine (T40.5),458
MD,TRUE,Maryland,2017-10-01,Cocaine (T40.5),473
MD,TRUE,Maryland,2015-01-01,Heroin (T40.1),327
MD,TRUE,Maryland,2015-02-01,Heroin (T40.1),336
MD,TRUE,Maryland,2015-03-01,Heroin (T40.1),335
MD,TRUE,Maryland,2015-04-01,Heroin (T40.1),329
MD,TRUE,Maryland,2015-05-01,Heroin (T40.1),337
MD,TRUE,Maryland,2015-06-01,Heroin (T40.1),331
MD,TRUE,Maryland,2015-07-01,Heroin (T40.1),342
MD,TRUE,Maryland,2015-08-01,Heroin (T40.1),363
MD,TRUE,Maryland,2015-09-01,Heroin (T40.1),381
MD,TRUE,Maryland,2015-10-01,Heroin (T40.1),390
MD,TRUE,Maryland,2015-11-01,Heroin (T40.1),396
MD,TRUE,Maryland,2015-12-01,Heroin (T40.1),422
MD,TRUE,Maryland,2016-01-01,Heroin (T40.1),418
MD,TRUE,Maryland,2016-02-01,Heroin (T40.1),421
MD,TRUE,Maryland,2016-03-01,Heroin (T40.1),433
MD,TRUE,Maryland,2016-04-01,Heroin (T40.1),468
MD,TRUE,Maryland,2016-05-01,Heroin (T40.1),506
MD,TRUE,Maryland,2016-06-01,Heroin (T40.1),560
MD,TRUE,Maryland,2016-07-01,Heroin (T40.1),596
MD,TRUE,Maryland,2016-08-01,Heroin (T40.1),604
MD,TRUE,Maryland,2016-09-01,Heroin (T40.1),609
MD,TRUE,Maryland,2016-10-01,Heroin (T40.1),626
MD,TRUE,Maryland,2016-11-01,Heroin (T40.1),633
MD,TRUE,Maryland,2016-12-01,Heroin (T40.1),656
MD,TRUE,Maryland,2017-01-01,Heroin (T40.1),679
MD,TRUE,Maryland,2017-02-01,Heroin (T40.1),688
MD,TRUE,Maryland,2017-03-01,Heroin (T40.1),692
MD,TRUE,Maryland,2017-04-01,Heroin (T40.1),683
MD,TRUE,Maryland,2017-05-01,Heroin (T40.1),646
MD,TRUE,Maryland,2017-06-01,Heroin (T40.1),613
MD,TRUE,Maryland,2017-07-01,Heroin (T40.1),582
MD,TRUE,Maryland,2017-08-01,Heroin (T40.1),574
MD,TRUE,Maryland,2017-09-01,Heroin (T40.1),572
MD,TRUE,Maryland,2017-10-01,Heroin (T40.1),556
MD,TRUE,Maryland,2015-01-01,Methadone (T40.3),150
MD,TRUE,Maryland,2015-02-01,Methadone (T40.3),161
MD,TRUE,Maryland,2015-03-01,Methadone (T40.3),163
MD,TRUE,Maryland,2015-04-01,Methadone (T40.3),171
MD,TRUE,Maryland,2015-05-01,Methadone (T40.3),173
MD,TRUE,Maryland,2015-06-01,Methadone (T40.3),170
MD,TRUE,Maryland,2015-07-01,Methadone (T40.3),176
MD,TRUE,Maryland,2015-08-01,Methadone (T40.3),166
MD,TRUE,Maryland,2015-09-01,Methadone (T40.3),175
MD,TRUE,Maryland,2015-10-01,Methadone (T40.3),183
MD,TRUE,Maryland,2015-11-01,Methadone (T40.3),184
MD,TRUE,Maryland,2015-12-01,Methadone (T40.3),188
MD,TRUE,Maryland,2016-01-01,Methadone (T40.3),179
MD,TRUE,Maryland,2016-02-01,Methadone (T40.3),183
MD,TRUE,Maryland,2016-03-01,Methadone (T40.3),183
MD,TRUE,Maryland,2016-04-01,Methadone (T40.3),180
MD,TRUE,Maryland,2016-05-01,Methadone (T40.3),177
MD,TRUE,Maryland,2016-06-01,Methadone (T40.3),180
MD,TRUE,Maryland,2016-07-01,Methadone (T40.3),180
MD,TRUE,Maryland,2016-08-01,Methadone (T40.3),191
MD,TRUE,Maryland,2016-09-01,Methadone (T40.3),190
MD,TRUE,Maryland,2016-10-01,Methadone (T40.3),188
MD,TRUE,Maryland,2016-11-01,Methadone (T40.3),189
MD,TRUE,Maryland,2016-12-01,Methadone (T40.3),194
MD,TRUE,Maryland,2017-01-01,Methadone (T40.3),200
MD,TRUE,Maryland,2017-02-01,Methadone (T40.3),189
MD,TRUE,Maryland,2017-03-01,Methadone (T40.3),202
MD,TRUE,Maryland,2017-04-01,Methadone (T40.3),209
MD,TRUE,Maryland,2017-05-01,Methadone (T40.3),215
MD,TRUE,Maryland,2017-06-01,Methadone (T40.3),218
MD,TRUE,Maryland,2017-07-01,Methadone (T40.3),216
MD,TRUE,Maryland,2017-08-01,Methadone (T40.3),222
MD,TRUE,Maryland,2017-09-01,Methadone (T40.3),227
MD,TRUE,Maryland,2017-10-01,Methadone (T40.3),227
MD,TRUE,Maryland,2015-01-01,Natural & semi-synthetic opioids (T40.2),400
MD,TRUE,Maryland,2015-02-01,Natural & semi-synthetic opioids (T40.2),406
MD,TRUE,Maryland,2015-03-01,Natural & semi-synthetic opioids (T40.2),403
MD,TRUE,Maryland,2015-04-01,Natural & semi-synthetic opioids (T40.2),405
MD,TRUE,Maryland,2015-05-01,Natural & semi-synthetic opioids (T40.2),403
MD,TRUE,Maryland,2015-06-01,Natural & semi-synthetic opioids (T40.2),394
MD,TRUE,Maryland,2015-07-01,Natural & semi-synthetic opioids (T40.2),393
MD,TRUE,Maryland,2015-08-01,Natural & semi-synthetic opioids (T40.2),394
MD,TRUE,Maryland,2015-09-01,Natural & semi-synthetic opioids (T40.2),401
MD,TRUE,Maryland,2015-10-01,Natural & semi-synthetic opioids (T40.2),418
MD,TRUE,Maryland,2015-11-01,Natural & semi-synthetic opioids (T40.2),418
MD,TRUE,Maryland,2015-12-01,Natural & semi-synthetic opioids (T40.2),408
MD,TRUE,Maryland,2016-01-01,Natural & semi-synthetic opioids (T40.2),394
MD,TRUE,Maryland,2016-02-01,Natural & semi-synthetic opioids (T40.2),404
MD,TRUE,Maryland,2016-03-01,Natural & semi-synthetic opioids (T40.2),431
MD,TRUE,Maryland,2016-04-01,Natural & semi-synthetic opioids (T40.2),472
MD,TRUE,Maryland,2016-05-01,Natural & semi-synthetic opioids (T40.2),508
MD,TRUE,Maryland,2016-06-01,Natural & semi-synthetic opioids (T40.2),551
MD,TRUE,Maryland,2016-07-01,Natural & semi-synthetic opioids (T40.2),573
MD,TRUE,Maryland,2016-08-01,Natural & semi-synthetic opioids (T40.2),603
MD,TRUE,Maryland,2016-09-01,Natural & semi-synthetic opioids (T40.2),633
MD,TRUE,Maryland,2016-10-01,Natural & semi-synthetic opioids (T40.2),632
MD,TRUE,Maryland,2016-11-01,Natural & semi-synthetic opioids (T40.2),665
MD,TRUE,Maryland,2016-12-01,Natural & semi-synthetic opioids (T40.2),694
MD,TRUE,Maryland,2017-01-01,Natural & semi-synthetic opioids (T40.2),713
MD,TRUE,Maryland,2017-02-01,Natural & semi-synthetic opioids (T40.2),709
MD,TRUE,Maryland,2017-03-01,Natural & semi-synthetic opioids (T40.2),714
MD,TRUE,Maryland,2017-04-01,Natural & semi-synthetic opioids (T40.2),704
MD,TRUE,Maryland,2017-05-01,Natural & semi-synthetic opioids (T40.2),693
MD,TRUE,Maryland,2017-06-01,Natural & semi-synthetic opioids (T40.2),663
MD,TRUE,Maryland,2017-07-01,Natural & semi-synthetic opioids (T40.2),642
MD,TRUE,Maryland,2017-08-01,Natural & semi-synthetic opioids (T40.2),612
MD,TRUE,Maryland,2017-09-01,Natural & semi-synthetic opioids (T40.2),594
MD,TRUE,Maryland,2017-10-01,Natural & semi-synthetic opioids (T40.2),589
MD,TRUE,Maryland,2015-01-01,Number of Deaths,46592
MD,TRUE,Maryland,2015-02-01,Number of Deaths,46765
MD,TRUE,Maryland,2015-03-01,Number of Deaths,46818
MD,TRUE,Maryland,2015-04-01,Number of Deaths,46928
MD,TRUE,Maryland,2015-05-01,Number of Deaths,47095
MD,TRUE,Maryland,2015-06-01,Number of Deaths,47301
MD,TRUE,Maryland,2015-07-01,Number of Deaths,47386
MD,TRUE,Maryland,2015-08-01,Number of Deaths,47457
MD,TRUE,Maryland,2015-09-01,Number of Deaths,47485
MD,TRUE,Maryland,2015-10-01,Number of Deaths,47630
MD,TRUE,Maryland,2015-11-01,Number of Deaths,47583
MD,TRUE,Maryland,2015-12-01,Number of Deaths,47162
MD,TRUE,Maryland,2016-01-01,Number of Deaths,46615
MD,TRUE,Maryland,2016-02-01,Number of Deaths,46686
MD,TRUE,Maryland,2016-03-01,Number of Deaths,46689
MD,TRUE,Maryland,2016-04-01,Number of Deaths,46898
MD,TRUE,Maryland,2016-05-01,Number of Deaths,47054
MD,TRUE,Maryland,2016-06-01,Number of Deaths,47120
MD,TRUE,Maryland,2016-07-01,Number of Deaths,47315
MD,TRUE,Maryland,2016-08-01,Number of Deaths,47548
MD,TRUE,Maryland,2016-09-01,Number of Deaths,47868
MD,TRUE,Maryland,2016-10-01,Number of Deaths,48045
MD,TRUE,Maryland,2016-11-01,Number of Deaths,48351
MD,TRUE,Maryland,2016-12-01,Number of Deaths,48668
MD,TRUE,Maryland,2017-01-01,Number of Deaths,49034
MD,TRUE,Maryland,2017-02-01,Number of Deaths,49192
MD,TRUE,Maryland,2017-03-01,Number of Deaths,49493
MD,TRUE,Maryland,2017-04-01,Number of Deaths,49580
MD,TRUE,Maryland,2017-05-01,Number of Deaths,49562
MD,TRUE,Maryland,2017-06-01,Number of Deaths,49663
MD,TRUE,Maryland,2017-07-01,Number of Deaths,49538
MD,TRUE,Maryland,2017-08-01,Number of Deaths,49559
MD,TRUE,Maryland,2017-09-01,Number of Deaths,49591
MD,TRUE,Maryland,2017-10-01,Number of Deaths,49535
MD,TRUE,Maryland,2015-01-01,Number of Drug Overdose Deaths,1078
MD,TRUE,Maryland,2015-02-01,Number of Drug Overdose Deaths,1115
MD,TRUE,Maryland,2015-03-01,Number of Drug Overdose Deaths,1129
MD,TRUE,Maryland,2015-04-01,Number of Drug Overdose Deaths,1125
MD,TRUE,Maryland,2015-05-01,Number of Drug Overdose Deaths,1137
MD,TRUE,Maryland,2015-06-01,Number of Drug Overdose Deaths,1137
MD,TRUE,Maryland,2015-07-01,Number of Drug Overdose Deaths,1146
MD,TRUE,Maryland,2015-08-01,Number of Drug Overdose Deaths,1169
MD,TRUE,Maryland,2015-09-01,Number of Drug Overdose Deaths,1212
MD,TRUE,Maryland,2015-10-01,Number of Drug Overdose Deaths,1251
MD,TRUE,Maryland,2015-11-01,Number of Drug Overdose Deaths,1282
MD,TRUE,Maryland,2015-12-01,Number of Drug Overdose Deaths,1320
MD,TRUE,Maryland,2016-01-01,Number of Drug Overdose Deaths,1303
MD,TRUE,Maryland,2016-02-01,Number of Drug Overdose Deaths,1336
MD,TRUE,Maryland,2016-03-01,Number of Drug Overdose Deaths,1381
MD,TRUE,Maryland,2016-04-01,Number of Drug Overdose Deaths,1479
MD,TRUE,Maryland,2016-05-01,Number of Drug Overdose Deaths,1580
MD,TRUE,Maryland,2016-06-01,Number of Drug Overdose Deaths,1683
MD,TRUE,Maryland,2016-07-01,Number of Drug Overdose Deaths,1758
MD,TRUE,Maryland,2016-08-01,Number of Drug Overdose Deaths,1848
MD,TRUE,Maryland,2016-09-01,Number of Drug Overdose Deaths,1907
MD,TRUE,Maryland,2016-10-01,Number of Drug Overdose Deaths,1945
MD,TRUE,Maryland,2016-11-01,Number of Drug Overdose Deaths,1997
MD,TRUE,Maryland,2016-12-01,Number of Drug Overdose Deaths,2074
MD,TRUE,Maryland,2017-01-01,Number of Drug Overdose Deaths,2174
MD,TRUE,Maryland,2017-02-01,Number of Drug Overdose Deaths,2188
MD,TRUE,Maryland,2017-03-01,Number of Drug Overdose Deaths,2230
MD,TRUE,Maryland,2017-04-01,Number of Drug Overdose Deaths,2266
MD,TRUE,Maryland,2017-05-01,Number of Drug Overdose Deaths,2268
MD,TRUE,Maryland,2017-06-01,Number of Drug Overdose Deaths,2274
MD,TRUE,Maryland,2017-07-01,Number of Drug Overdose Deaths,2259
MD,TRUE,Maryland,2017-08-01,Number of Drug Overdose Deaths,2250
MD,TRUE,Maryland,2017-09-01,Number of Drug Overdose Deaths,2262
MD,TRUE,Maryland,2017-10-01,Number of Drug Overdose Deaths,2277
MD,TRUE,Maryland,2015-01-01,"Opioids (T40.0-T40.4,T40.6)",936
MD,TRUE,Maryland,2015-02-01,"Opioids (T40.0-T40.4,T40.6)",964
MD,TRUE,Maryland,2015-03-01,"Opioids (T40.0-T40.4,T40.6)",969
MD,TRUE,Maryland,2015-04-01,"Opioids (T40.0-T40.4,T40.6)",970
MD,TRUE,Maryland,2015-05-01,"Opioids (T40.0-T40.4,T40.6)",975
MD,TRUE,Maryland,2015-06-01,"Opioids (T40.0-T40.4,T40.6)",965
MD,TRUE,Maryland,2015-07-01,"Opioids (T40.0-T40.4,T40.6)",976
MD,TRUE,Maryland,2015-08-01,"Opioids (T40.0-T40.4,T40.6)",996
MD,TRUE,Maryland,2015-09-01,"Opioids (T40.0-T40.4,T40.6)",1033
MD,TRUE,Maryland,2015-10-01,"Opioids (T40.0-T40.4,T40.6)",1071
MD,TRUE,Maryland,2015-11-01,"Opioids (T40.0-T40.4,T40.6)",1096
MD,TRUE,Maryland,2015-12-01,"Opioids (T40.0-T40.4,T40.6)",1130
MD,TRUE,Maryland,2016-01-01,"Opioids (T40.0-T40.4,T40.6)",1112
MD,TRUE,Maryland,2016-02-01,"Opioids (T40.0-T40.4,T40.6)",1150
MD,TRUE,Maryland,2016-03-01,"Opioids (T40.0-T40.4,T40.6)",1201
MD,TRUE,Maryland,2016-04-01,"Opioids (T40.0-T40.4,T40.6)",1286
MD,TRUE,Maryland,2016-05-01,"Opioids (T40.0-T40.4,T40.6)",1389
MD,TRUE,Maryland,2016-06-01,"Opioids (T40.0-T40.4,T40.6)",1491
MD,TRUE,Maryland,2016-07-01,"Opioids (T40.0-T40.4,T40.6)",1561
MD,TRUE,Maryland,2016-08-01,"Opioids (T40.0-T40.4,T40.6)",1640
MD,TRUE,Maryland,2016-09-01,"Opioids (T40.0-T40.4,T40.6)",1694
MD,TRUE,Maryland,2016-10-01,"Opioids (T40.0-T40.4,T40.6)",1733
MD,TRUE,Maryland,2016-11-01,"Opioids (T40.0-T40.4,T40.6)",1795
